file_number,product_code,class_code,account_type,channel,class_label,source_file,total_fee_ratio_raw,total_expense_ratio_raw,cost_1y_per_10m_krw_v2,cost_2y_per_10m_krw_v2,cost_3y_per_10m_krw,cost_5y_per_10m_krw_v2,cost_10y_per_10m_krw_v2,validation_status,validation_status_before_review,review_source_page,review_note,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26
45,KR5125450070,C-P,연금저축,오프라인,C-P(수수료미징구-오프라인-개인연금),R2_KR5125450070.pdf,,,144.000,296.000,455.000,797.000,"1,815.000",SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
45,KR5125450070,C-P2,퇴직연금/IRP,오프라인,C-P2(수수료미징구-오프라인-퇴직연금),R2_KR5125450070.pdf,,,134.000,275.000,423.000,742.000,"1,689.000",SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
45,KR5125450070,C-P2E,퇴직연금/IRP,온라인,C-P2e(수수료미징구-온라인-퇴직연금),R2_KR5125450070.pdf,,,92.000,188.000,289.000,507.000,"1,155.000",SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
45,KR5125450070,C-PE,연금저축,온라인,C-Pe(수수료미징구-온라인-개인연금),R2_KR5125450070.pdf,,,97.000,198.000,305.000,535.000,"1,217.000",SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
45,KR5125450070,E,일반,온라인,e(수수료미징구-온라인),R2_KR5125450070.pdf,,,99.000,204.000,313.000,549.000,"1,249.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
45,KR5125450070,I,일반,오프라인,I(수수료미징구-오프라인-기관),R2_KR5125450070.pdf,,,52.000,107.000,165.000,289.000,658.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
45,KR5125450070,S,일반,온라인슈퍼,S(수수료후취-온라인슈퍼),R2_KR5125450070.pdf,,,81.000,166.000,256.000,448.000,"1,020.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
45,KR5125450070,S-P,연금저축,온라인슈퍼,S-P(수수료미징구-온라인슈퍼-개인연금),R2_KR5125450070.pdf,,,75.000,154.000,237.000,415.000,944.000,SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
45,KR5125450070,S-P2,퇴직연금/IRP,온라인슈퍼,S-P2(수수료미징구-온라인슈퍼-퇴직연금),R2_KR5125450070.pdf,,,74.000,152.000,234.000,409.000,932.000,SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
45,KR5125450070,W,일반,오프라인,W(수수료미징구-오프라인-랩),R2_KR5125450070.pdf,,,49.000,101.000,155.000,272.000,620.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,A,일반,불명,수수료선취형(A),R2_KR5127420034.pdf,0.3830,0.3830,69.000,110.000,153.000,245.000,516.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,A-E,일반,불명,A-E,R2_KR5127420034.pdf,0.2810,0.2810,44.000,74.000,106.000,173.000,374.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,A-G,일반,불명,A-G,R2_KR5127420034.pdf,0.3220,0.3220,54.000,88.000,125.000,202.000,431.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C,일반,불명,수수료미징구형(C),R2_KR5127420034.pdf,0.5230,0.5230,54.000,110.000,168.000,293.000,660.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C-E,일반,불명,C-E,R2_KR5127420034.pdf,0.3510,0.3510,36.000,74.000,113.000,198.000,447.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C-F,일반,불명,C-F,R2_KR5127420034.pdf,0.1900,0.1920,20.000,40.000,62.000,109.000,247.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C-G,일반,불명,C-G,R2_KR5127420034.pdf,0.4200,0.4200,43.000,88.000,135.000,236.000,533.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C-P,일반,불명,C-P,R2_KR5127420034.pdf,0.4710,0.4720,48.000,99.000,152.000,265.000,598.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C-PE,일반,불명,C-Pe,R2_KR5127420034.pdf,0.3250,0.3250,33.000,68.000,105.000,183.000,415.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,C-W,일반,불명,C-W,R2_KR5127420034.pdf,0.1800,0.1800,18.000,38.000,58.000,102.000,232.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,S,일반,불명,S,R2_KR5127420034.pdf,0.2800,0.2800,29.000,59.000,90.000,158.000,358.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
46,KR5127420034,S-P,일반,불명,S-P,R2_KR5127420034.pdf,0.2600,0.2600,27.000,55.000,84.000,147.000,333.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,A,일반,불명,수수료선취형(A),R2_KR5127420039.pdf,0.3830,0.3830,69.000,110.000,153.000,245.000,516.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,A-E,일반,불명,A-E,R2_KR5127420039.pdf,0.2810,0.2810,44.000,74.000,106.000,173.000,374.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,A-G,일반,불명,A-G,R2_KR5127420039.pdf,0.3220,0.3220,54.000,88.000,125.000,202.000,431.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C,일반,불명,수수료미징구형(C),R2_KR5127420039.pdf,0.5230,0.5230,54.000,110.000,168.000,293.000,660.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C-E,일반,불명,C-E,R2_KR5127420039.pdf,0.3510,0.3510,36.000,74.000,113.000,198.000,447.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C-F,일반,불명,C-F,R2_KR5127420039.pdf,0.1900,0.1920,20.000,40.000,62.000,109.000,247.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C-G,일반,불명,C-G,R2_KR5127420039.pdf,0.4200,0.4200,43.000,88.000,135.000,236.000,533.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C-P,일반,불명,C-P,R2_KR5127420039.pdf,0.4710,0.4720,48.000,99.000,152.000,265.000,598.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C-PE,일반,불명,C-Pe,R2_KR5127420039.pdf,0.3250,0.3250,33.000,68.000,105.000,183.000,415.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,C-W,일반,불명,C-W,R2_KR5127420039.pdf,0.1800,0.1800,18.000,38.000,58.000,102.000,232.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,S,일반,불명,S,R2_KR5127420039.pdf,0.2800,0.2800,29.000,59.000,90.000,158.000,358.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
47,KR5127420039,S-P,일반,불명,S-P,R2_KR5127420039.pdf,0.2600,0.2600,27.000,55.000,84.000,147.000,333.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,A,일반,불명,수수료선취형(A),R2_KR5127420045.pdf,,,34.000,48.000,64.000,96.000,194.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,A-E,일반,불명,A-E,R2_KR5127420045.pdf,,,22.000,35.000,49.000,78.000,165.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,A-G,일반,불명,A-G,R2_KR5127420045.pdf,,,27.000,40.000,55.000,85.000,176.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C,일반,불명,수수료미징구형(C),R2_KR5127420045.pdf,,,27.000,56.000,86.000,150.000,341.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C-E,일반,불명,C-E,R2_KR5127420045.pdf,,,19.000,39.000,60.000,105.000,239.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C-F,일반,불명,C-F,R2_KR5127420045.pdf,,,12.000,24.000,37.000,65.000,148.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C-G,일반,불명,C-G,R2_KR5127420045.pdf,,,22.000,46.000,70.000,123.000,279.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C-P,일반,불명,C-P,R2_KR5127420045.pdf,,,26.000,53.000,81.000,142.000,323.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C-PE,일반,불명,C-Pe,R2_KR5127420045.pdf,,,18.000,37.000,57.000,100.000,228.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,C-W,일반,불명,C-W,R2_KR5127420045.pdf,,,11.000,22.000,34.000,60.000,136.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,S,일반,불명,S,R2_KR5127420045.pdf,,,12.000,25.000,38.000,67.000,154.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
48,KR5127420045,S-P,일반,불명,S-P,R2_KR5127420045.pdf,,,18.000,37.000,57.000,100.000,226.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,A,일반,불명,수수료선취형(A),R2_KR5127420083.pdf,,,59.000,89.000,121.000,189.000,390.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,A-E,일반,불명,A-E,R2_KR5127420083.pdf,,,37.000,59.000,83.000,135.000,287.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,C,일반,불명,수수료미징구형(C),R2_KR5127420083.pdf,,,47.000,97.000,148.000,259.000,584.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,C-E,일반,불명,C-E,R2_KR5127420083.pdf,,,31.000,63.000,97.000,170.000,385.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,C-F,일반,불명,C-F,R2_KR5127420083.pdf,,,16.000,34.000,52.000,91.000,206.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,C-P,일반,불명,C-P,R2_KR5127420083.pdf,,,42.000,86.000,132.000,231.000,521.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,C-PE,일반,불명,C-Pe,R2_KR5127420083.pdf,,,28.000,58.000,89.000,156.000,353.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,C-W,일반,불명,C-W,R2_KR5127420083.pdf,,,14.000,29.000,45.000,79.000,180.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,S,일반,불명,S,R2_KR5127420083.pdf,,,21.000,42.000,65.000,113.000,257.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
49,KR5127420083,S-P,일반,불명,S-P,R2_KR5127420083.pdf,,,19.000,40.000,61.000,106.000,242.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,A,일반,불명,수수료선취형(A),R2_KR5127450117.pdf,1.3060,1.3070,232.000,369.000,511.000,811.000,"1,667.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,A-E,일반,불명,A-E,R2_KR5127450117.pdf,1.0140,1.0150,153.000,261.000,372.000,610.000,"1,292.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,A-G,일반,불명,A-G,R2_KR5127450117.pdf,1.1310,1.1310,185.000,304.000,428.000,690.000,"1,443.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C,일반,불명,수수료미징구형(C),R2_KR5127450117.pdf,2.2230,2.2230,226.000,440.000,643.000,"1,033.000","2,125.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C-E,일반,불명,C-E,R2_KR5127450117.pdf,1.7130,1.7130,175.000,355.000,541.000,932.000,"2,030.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C-F,일반,불명,C-F,R2_KR5127450117.pdf,0.7530,0.7540,77.000,158.000,241.000,421.000,940.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C-G,일반,불명,C-G,R2_KR5127450117.pdf,1.5970,1.5970,163.000,331.000,505.000,872.000,"1,904.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C-P,일반,불명,C-P,R2_KR5127450117.pdf,1.5730,1.5730,160.000,326.000,498.000,859.000,"1,878.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C-PE,일반,불명,C-Pe,R2_KR5127450117.pdf,1.1480,1.1480,117.000,239.000,365.000,634.000,"1,402.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C-R,일반,불명,C-R,R2_KR5127450117.pdf,1.7230,1.7230,176.000,357.000,544.000,937.000,"2,041.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C2,일반,불명,C2,R2_KR5127450117.pdf,2.0530,2.0530,,,,,,SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C3,일반,불명,C3,R2_KR5127450117.pdf,1.8830,1.8830,,,,,,SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,C4,일반,불명,C4,R2_KR5127450117.pdf,1.7230,1.7230,,,,,,SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,S,일반,불명,S,R2_KR5127450117.pdf,0.9730,0.9730,100.000,203.000,311.000,540.000,"1,199.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
50,KR5127450117,S-P,일반,불명,S-P,R2_KR5127450117.pdf,0.9530,0.9530,98.000,199.000,304.000,529.000,"1,176.000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,A,일반,불명,수수료선취형(A),R2_KR5127450215.pdf,,,217.000,338.000,463.000,730.000,"1,494.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,A-E,일반,불명,A-E,R2_KR5127450215.pdf,,,130.000,214.000,301.000,487.000,"1,026.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,A-G,일반,불명,A-G,R2_KR5127450215.pdf,,,164.000,261.000,363.000,580.000,"1,204.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C,일반,불명,수수료미징구형(C),R2_KR5127450215.pdf,,,145.000,295.000,451.000,780.000,"1,711.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C-E,일반,불명,C-E,R2_KR5127450215.pdf,,,95.000,193.000,295.000,514.000,"1,143.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C-F,일반,불명,C-F,R2_KR5127450215.pdf,,,46.000,94.000,145.000,253.000,570.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C-G,일반,불명,C-G,R2_KR5127450215.pdf,,,115.000,233.000,357.000,619.000,"1,370.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C-P,일반,불명,C-P,R2_KR5127450215.pdf,,,125.000,254.000,388.000,673.000,"1,485.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C-PE,일반,불명,C-Pe,R2_KR5127450215.pdf,,,84.000,172.000,263.000,458.000,"1,021.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,C-W,일반,불명,C-W,R2_KR5127450215.pdf,,,43.000,88.000,135.000,236.000,533.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,S,일반,불명,S,R2_KR5127450215.pdf,,,74.000,151.000,231.000,402.000,900.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
51,KR5127450215,S-P,일반,불명,S-P,R2_KR5127450215.pdf,,,68.000,138.000,212.000,369.000,827.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,A,일반,불명,수수료선취형(A),R2_KR5127450217.pdf,,,217.000,338.000,463.000,730.000,"1,494.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,A-E,일반,불명,A-E,R2_KR5127450217.pdf,,,130.000,214.000,301.000,487.000,"1,026.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,A-G,일반,불명,A-G,R2_KR5127450217.pdf,,,164.000,261.000,363.000,580.000,"1,204.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C,일반,불명,수수료미징구형(C),R2_KR5127450217.pdf,,,145.000,295.000,451.000,780.000,"1,711.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C-E,일반,불명,C-E,R2_KR5127450217.pdf,,,95.000,193.000,295.000,514.000,"1,143.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C-F,일반,불명,C-F,R2_KR5127450217.pdf,,,46.000,94.000,145.000,253.000,570.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C-G,일반,불명,C-G,R2_KR5127450217.pdf,,,115.000,233.000,357.000,619.000,"1,370.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C-P,일반,불명,C-P,R2_KR5127450217.pdf,,,125.000,254.000,388.000,673.000,"1,485.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C-PE,일반,불명,C-Pe,R2_KR5127450217.pdf,,,84.000,172.000,263.000,458.000,"1,021.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,C-W,일반,불명,C-W,R2_KR5127450217.pdf,,,43.000,88.000,135.000,236.000,533.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,S,일반,불명,S,R2_KR5127450217.pdf,,,74.000,151.000,231.000,402.000,900.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
52,KR5127450217,S-P,일반,불명,S-P,R2_KR5127450217.pdf,,,68.000,138.000,212.000,369.000,827.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,A,일반,불명,수수료선취형(A),R2_KR5127450473.pdf,,,234.000,372.000,516.000,817.000,"1,684.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,A-E,일반,불명,A-E,R2_KR5127450473.pdf,,,156.000,266.000,380.000,623.000,"1,322.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,A-G,일반,불명,A-G,R2_KR5127450473.pdf,,,187.000,308.000,434.000,702.000,"1,467.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C,일반,불명,수수료미징구형(C),R2_KR5127450473.pdf,,,169.000,344.000,524.000,904.000,"1,973.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C-E,일반,불명,C-E,R2_KR5127450473.pdf,,,124.000,252.000,385.000,668.000,"1,474.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C-F,일반,불명,C-F,R2_KR5127450473.pdf,,,81.000,166.000,254.000,442.000,987.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C-G,일반,불명,C-G,R2_KR5127450473.pdf,,,142.000,289.000,441.000,763.000,"1,676.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C-P,일반,불명,C-P,R2_KR5127450473.pdf,,,156.000,316.000,483.000,834.000,"1,825.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C-PE,일반,불명,C-Pe,R2_KR5127450473.pdf,,,117.000,238.000,364.000,632.000,"1,397.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 4종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,C-W,일반,불명,C-W,R2_KR5127450473.pdf,,,78.000,159.000,243.000,424.000,948.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,S,일반,불명,S,R2_KR5127450473.pdf,,,105.000,215.000,328.000,570.000,"1,266.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
53,KR5127450473,S-P,일반,불명,S-P,R2_KR5127450473.pdf,,,100.000,204.000,312.000,541.000,"1,203.000",SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
